
野花频道,#genre#
综合七区49,https://z100.cdn2020.com/video/m3u8/2019/09/03/1c050665/index.m3u8
综合七区50,https://z100.cdn2020.com/video/m3u8/2019/08/27/7a4f390f/index.m3u8
综合八区_528,#genre#
综合八区01,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e534/hls/index.m3u8
综合八区02,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e548/hls/index.m3u8
综合八区03,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e551/hls/index.m3u8
综合八区04,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e555/hls/index.m3u8
综合八区05,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e558/hls/index.m3u8
综合八区06,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e55d/hls/index.m3u8
综合八区07,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e576/hls/index.m3u8
综合八区08,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e573/hls/index.m3u8
综合八区09,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e572/hls/index.m3u8
综合八区10,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e564/hls/index.m3u8
综合八区11,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e57e/hls/index.m3u8
综合八区12,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e581/hls/index.m3u8
综合八区13,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e57b/hls/index.m3u8
综合八区14,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf42/hls/index.m3u8
综合八区15,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf45/hls/index.m3u8
综合八区16,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf48/hls/index.m3u8
综合八区17,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf43/hls/index.m3u8
综合八区18,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf46/hls/index.m3u8
综合八区19,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf47/hls/index.m3u8
综合八区20,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf44/hls/index.m3u8
综合八区21,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf49/hls/index.m3u8
综合八区22,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf3f/hls/index.m3u8
综合八区23,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf3d/hls/index.m3u8
综合八区24,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf3a/hls/index.m3u8
综合八区25,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf3c/hls/index.m3u8
综合八区26,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf40/hls/index.m3u8
综合八区27,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf41/hls/index.m3u8
综合八区28,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf3e/hls/index.m3u8
综合八区29,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf3b/hls/index.m3u8
综合八区30,https://m3u8.40cdn.com/newhd/202404/661c7706e29ddd140090cf39/hls/index.m3u8
综合八区31,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e58e/hls/index.m3u8
综合八区32,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e594/hls/index.m3u8
综合八区33,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e590/hls/index.m3u8
综合八区34,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e592/hls/index.m3u8
综合八区35,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e593/hls/index.m3u8
综合八区36,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e591/hls/index.m3u8
综合八区37,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e57c/hls/index.m3u8
综合八区38,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e579/hls/index.m3u8
综合八区39,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e57d/hls/index.m3u8
综合八区40,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e583/hls/index.m3u8
综合八区41,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e57f/hls/index.m3u8
综合八区42,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e588/hls/index.m3u8
综合八区43,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e587/hls/index.m3u8
综合八区44,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e585/hls/index.m3u8
综合八区45,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e58d/hls/index.m3u8
综合八区46,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e589/hls/index.m3u8
综合八区47,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e58f/hls/index.m3u8
综合八区48,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e58c/hls/index.m3u8
综合八区49,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e58b/hls/index.m3u8
综合八区50,https://m3u8.40cdn.com/newhd/202312/658c5d677ebb8b1bc4c9e58a/hls/index.m3u8
综合九区_529,#genre#
综合九区01,https://w9n76.cdnedge.live/file/avple-images/hls/62c43a77366b240e3b67be28/playlist.m3u8
综合九区02,https://w9n76.cdnedge.live/file/avple-images/hls/62b433b8ea01b50f6781dc5e/playlist.m3u8
综合九区03,https://w9n76.cdnedge.live/file/avple-images/hls/62b4337fea01b50f6781dc5d/playlist.m3u8
综合九区04,https://w9n76.cdnedge.live/file/avple-images/hls/62b2de3eeec8264ea0826f32/playlist.m3u8
综合九区05,https://w9n76.cdnedge.live/file/avple-images/hls/62b1b4d2eec8264ea0826f29/playlist.m3u8
综合九区06,https://w9n76.cdnedge.live/file/avple-images/hls/62a5b68294b044303b9622e3/playlist.m3u8
综合九区07,https://w9n76.cdnedge.live/file/avple-images/hls/62aeccaec556631aff1378ed/playlist.m3u8
综合九区08,https://w9n76.cdnedge.live/file/avple-images/hls/62a5ae4a94b044303b9622dd/playlist.m3u8
综合九区09,https://w9n76.cdnedge.live/file/avple-images/hls/62a5abb794b044303b9622da/playlist.m3u8
综合九区10,https://w9n76.cdnedge.live/file/avple-images/hls/62ac66d81ea6384bb6ca9f8b/playlist.m3u8
综合九区11,https://w9n76.cdnedge.live/file/avple-images/hls/62aad3b921a7da2e6584bc8a/playlist.m3u8
综合九区12,https://w9n76.cdnedge.live/file/avple-images/hls/62aad86721a7da2e6584bc93/playlist.m3u8
综合九区13,https://w9n76.cdnedge.live/file/avple-images/hls/62aad64c21a7da2e6584bc90/playlist.m3u8
综合九区14,https://w9n76.cdnedge.live/file/avple-images/hls/62aad21a21a7da2e6584bc89/playlist.m3u8
综合九区15,https://w9n76.cdnedge.live/file/avple-images/hls/62a2b76356220431fa6b0d91/playlist.m3u8
综合九区16,https://w9n76.cdnedge.live/file/avple-images/hls/626bd33820859323fc450d6d/playlist.m3u8
综合九区17,https://w9n76.cdnedge.live/file/avple-images/hls/626bd4a020859323fc450d6f/playlist.m3u8
综合九区18,https://w9n76.cdnedge.live/file/avple-images/hls/6249250addaa1830ff7bacb7/playlist.m3u8
综合九区19,https://w9n76.cdnedge.live/file/avple-images/hls/6242c68a1226727c1d866b6b/playlist.m3u8
综合九区20,https://w9n76.cdnedge.live/file/avple-images/hls/621e146a0b43873ee3783be9/playlist.m3u8
综合九区21,https://w9n76.cdnedge.live/file/avple-images/hls/61f70276d7d05308d12ef11d/playlist.m3u8
综合九区22,https://w9n76.cdnedge.live/file/avple-images/hls/61ecc00e7580a3314beba2ac/playlist.m3u8
综合九区23,https://w9n76.cdnedge.live/file/avple-images/hls/62266e62c4dfd90d53d40fbf/playlist.m3u8
综合九区24,https://w9n76.cdnedge.live/file/avple-images/hls/61bd99098cc57113d487484b/playlist.m3u8
综合九区25,https://w9n76.cdnedge.live/file/avple-images/hls/6273dcca84b95e04c28dde27/playlist.m3u8
综合九区26,https://w9n76.cdnedge.live/file/avple-images/hls/60781a60f9481d629d2d0512/playlist.m3u8
综合九区27,https://w9n76.cdnedge.live/file/avple-images/hls/61d622fdf2772f49dcde1d49/playlist.m3u8
综合九区28,https://w9n76.cdnedge.live/file/avple-images/hls/606ee6ecd5689e64d9000a17/playlist.m3u8
综合九区29,https://w9n76.cdnedge.live/file/avple-images/hls/6171a855f8003d17dfd1a736/playlist.m3u8
综合九区30,https://w9n76.cdnedge.live/file/avple-images/hls/61771cbdad20e84f6e46a0a9/playlist.m3u8
综合九区31,https://w9n76.cdnedge.live/file/avple-images/hls/61accd3a779a324ef83699ab/playlist.m3u8
综合九区32,https://w9n76.cdnedge.live/file/avple-images/hls/61aea35902275f78f19d8f2b/playlist.m3u8
综合九区33,https://w9n76.cdnedge.live/file/avple-images/hls/62c5a7d836c38433078a6954/playlist.m3u8
综合九区34,https://w9n76.cdnedge.live/file/avple-images/hls/61f9a9369053272327957add/playlist.m3u8
综合九区35,https://w9n76.cdnedge.live/file/avple-images/hls/61fb8929be50fb04df5de3f0/playlist.m3u8
综合九区36,https://w9n76.cdnedge.live/file/avple-images/hls/61f9a9ae9053272327957ade/playlist.m3u8
综合九区37,https://w9n76.cdnedge.live/file/avple-images/hls/61fd8ef3c68d7d11e015cd8a/playlist.m3u8
综合九区38,https://w9n76.cdnedge.live/file/avple-images/hls/61ff165a99eb625f8e37e0a6/playlist.m3u8
综合九区39,https://w9n76.cdnedge.live/file/avple-images/hls/61fd8f2ec68d7d11e015cd8b/playlist.m3u8
综合九区40,https://w9n76.cdnedge.live/file/avple-images/hls/62879ae2d28d4f134ac69051/playlist.m3u8
综合九区41,https://w9n76.cdnedge.live/file/avple-images/hls/62d0fb153f2a4e362eb52b5d/playlist.m3u8
综合九区42,https://w9n76.cdnedge.live/file/avple-images/hls/62d0fa223f2a4e362eb52b5b/playlist.m3u8
综合九区43,https://w9n76.cdnedge.live/file/avple-images/hls/628f7d10531f007e5ba30af5/playlist.m3u8
综合九区44,https://w9n76.cdnedge.live/file/avple-images/hls/628ab9d6a1c1cd0b44683f02/playlist.m3u8
综合九区45,https://w9n76.cdnedge.live/file/avple-images/hls/628ab384a1c1cd0b44683ef7/playlist.m3u8
综合九区46,https://w9n76.cdnedge.live/file/avple-images/hls/628798c1d28d4f134ac69049/playlist.m3u8
综合九区47,https://w9n76.cdnedge.live/file/avple-images/hls/630bf79dfa4dc50519c9fa70/playlist.m3u8
综合九区48,https://w9n76.cdnedge.live/file/avple-images/hls/63283e488ad37673010a692d/playlist.m3u8
综合九区49,https://w9n76.cdnedge.live/file/avple-images/hls/6327361b1938f9491dbb506b/playlist.m3u8
综合九区50,https://w9n76.cdnedge.live/file/avple-images/hls/63272cf81938f9491dbb5066/playlist.m3u8
综合十区_520,#genre#
综合十区01,https://1xp60.cdnedge.live/file/avple-images/hls/618626d126bdd144b598cbd8/playlist.m3u8
综合十区02,https://1xp60.cdnedge.live/file/avple-images/hls/618b9a8552fe307992e91593/playlist.m3u8
综合十区03,https://1xp60.cdnedge.live/file/avple-images/hls/618d1ae5608a75437203be00/playlist.m3u8
综合十区04,https://1xp60.cdnedge.live/file/avple-images/hls/6190b6913e002b78fa02b86a/playlist.m3u8
综合十区05,https://1xp60.cdnedge.live/file/avple-images/hls/6190bb413e002b78fa02b874/playlist.m3u8
综合十区06,https://1xp60.cdnedge.live/file/avple-images/hls/61924c8189e9d231c0a0b0e4/playlist.m3u8
综合十区07,https://1xp60.cdnedge.live/file/avple-images/hls/6193ba5e1ab2cd467ae53598/playlist.m3u8
综合十区08,https://1xp60.cdnedge.live/file/avple-images/hls/619e96fd364f6c1f6030fe59/playlist.m3u8
综合十区09,https://1xp60.cdnedge.live/file/avple-images/hls/61a0e86d3006a4603929a391/playlist.m3u8
综合十区10,https://1xp60.cdnedge.live/file/avple-images/hls/61a289d9c4f43c7ba5009c29/playlist.m3u8
综合十区11,https://1xp60.cdnedge.live/file/avple-images/hls/61a523f1a992bd3d5c3eb619/playlist.m3u8
综合十区12,https://1xp60.cdnedge.live/file/avple-images/hls/61b05131cb1e9c2565068be5/playlist.m3u8
综合十区13,https://1xp60.cdnedge.live/file/avple-images/hls/61b0529acb1e9c2565068be8/playlist.m3u8
综合十区14,https://1xp60.cdnedge.live/file/avple-images/hls/61b1a2751b15f6408e9320e6/playlist.m3u8
综合十区15,https://1xp60.cdnedge.live/file/avple-images/hls/61b46dc5f91a1b0eecb6e52f/playlist.m3u8
综合十区16,https://1xp60.cdnedge.live/file/avple-images/hls/61b817f997618e5cc644ad44/playlist.m3u8
综合十区17,https://1xp60.cdnedge.live/file/avple-images/hls/61b97d650d486a09e8730583/playlist.m3u8
综合十区18,https://1xp60.cdnedge.live/file/avple-images/hls/61c189518ac9db578c18b7f0/playlist.m3u8
综合十区19,https://1xp60.cdnedge.live/file/avple-images/hls/61c2cedd768c0b6e65877053/playlist.m3u8
综合十区20,https://1xp60.cdnedge.live/file/avple-images/hls/61c6a701668fd93b4250a31e/playlist.m3u8
综合十区21,https://1xp60.cdnedge.live/file/avple-images/hls/61c6b026668fd93b4250a32c/playlist.m3u8
综合十区22,https://1xp60.cdnedge.live/file/avple-images/hls/61d0c11a8ec5397ce0e2cde1/playlist.m3u8
综合十区23,https://1xp60.cdnedge.live/file/avple-images/hls/61d0c3ad8ec5397ce0e2cde7/playlist.m3u8
综合十区24,https://1xp60.cdnedge.live/file/avple-images/hls/61d62646f2772f49dcde1d51/playlist.m3u8
综合十区25,https://1xp60.cdnedge.live/file/avple-images/hls/61d8f735188cab78b243b40a/playlist.m3u8
综合十区26,https://1xp60.cdnedge.live/file/avple-images/hls/61de14e526bc6674a0936d22/playlist.m3u8
综合十区27,https://1xp60.cdnedge.live/file/avple-images/hls/61de152126bc6674a0936d23/playlist.m3u8
综合十区28,https://1xp60.cdnedge.live/file/avple-images/hls/61e24bf59e31551b4fa3beb0/playlist.m3u8
综合十区29,https://1xp60.cdnedge.live/file/avple-images/hls/61e53275dc7fbb10cb2c4ed9/playlist.m3u8
综合十区30,https://1xp60.cdnedge.live/file/avple-images/hls/61ecbc127580a3314beba2a3/playlist.m3u8
综合十区31,https://1xp60.cdnedge.live/file/avple-images/hls/61846369fddb3b0ce1f32686/playlist.m3u8
综合十区32,https://1xp60.cdnedge.live/file/avple-images/hls/62bd8531d0fa6a48496bbf5a/playlist.m3u8
综合十区33,https://1xp60.cdnedge.live/file/avple-images/hls/62bbf4a3ea3d425e0a93b7aa/playlist.m3u8
综合十区34,https://1xp60.cdnedge.live/file/avple-images/hls/62bbe9dfea3d425e0a93b798/playlist.m3u8
综合十区35,https://1xp60.cdnedge.live/file/avple-images/hls/62b9d010cf31541a6d4d7b51/playlist.m3u8
综合十区36,https://1xp60.cdnedge.live/file/avple-images/hls/62b9b6b74cd7211d4f02180c/playlist.m3u8
综合十区37,https://1xp60.cdnedge.live/file/avple-images/hls/62b64e19fcc60515a0303de6/playlist.m3u8
综合十区38,https://1xp60.cdnedge.live/file/avple-images/hls/62b4346cea01b50f6781dc5f/playlist.m3u8
综合十区39,https://1xp60.cdnedge.live/file/avple-images/hls/62aacb0c21a7da2e6584bc80/playlist.m3u8
综合十区40,https://1xp60.cdnedge.live/file/avple-images/hls/62a5a70894b044303b9622d4/playlist.m3u8
综合十区41,https://1xp60.cdnedge.live/file/avple-images/hls/62bd878ad0fa6a48496bbf5c/playlist.m3u8
综合十区42,https://1xp60.cdnedge.live/file/avple-images/hls/62b1b586eec8264ea0826f2a/playlist.m3u8
综合十区43,https://1xp60.cdnedge.live/file/avple-images/hls/62aece15c556631aff1378ee/playlist.m3u8
综合十区44,https://1xp60.cdnedge.live/file/avple-images/hls/6173098916713849c8fc4705/playlist.m3u8
综合十区45,https://1xp60.cdnedge.live/file/avple-images/hls/62764bc73847697e5124b6d5/playlist.m3u8
综合十区46,https://1xp60.cdnedge.live/file/avple-images/hls/623925f3a14fb341a31f13db/playlist.m3u8
综合十区47,https://1xp60.cdnedge.live/file/avple-images/hls/6236aff21222e41c629a9327/playlist.m3u8
综合十区48,https://1xp60.cdnedge.live/file/avple-images/hls/61ecbf5a7580a3314beba2ab/playlist.m3u8
综合十区49,https://1xp60.cdnedge.live/file/avple-images/hls/61d0c3ad8ec5397ce0e2cde7/playlist.m3u8
综合十区50,https://1xp60.cdnedge.live/file/avple-images/hls/615740419dda0e2db22a7f0f/playlist.m3u8
测试分区_886,#genre#
惊艳台,http://m6z.cn/61I2Cw
彩虹电影,http://m6z.cn/6vMxT6

彩虹e台,http://mtw.so/6hAvWA
松视1台,http://mtw.so/6wCBqQ

GoTo01,http://live.adultiptv.net/pov.m3u8
GoTo02,http://live.adultiptv.net/gay.m3u8
GoTo03,http://live.adultiptv.net/milf.m3u8
GoTo04,http://live.adultiptv.net/teen.m3u8
GoTo05,http://live.adultiptv.net/anal.m3u8
GoTo06,http://live.adultiptv.net/arab.m3u8
GoTo07,http://live.adultiptv.net/fetish.m3u8
GoTo08,http://live.adultiptv.net/asian.m3u8
GoTo09,http://live.adultiptv.net/white.m3u8
GoTo10,http://live.adultiptv.net/squirt.m3u8
GoTo11,http://live.adultiptv.net/latina.m3u8
GoTo12,http://live.adultiptv.net/rough.m3u8
GoTo13,http://live.adultiptv.net/ebony.m3u8
GoTo14,http://live.adultiptv.net/skinny.m3u8
GoTo15,http://live.adultiptv.net/young.m3u8
GoTo16,http://live.adultiptv.net/bigtits.m3u8
GoTo17,http://live.adultiptv.net/bigass.m3u8
GoTo18,http://live.adultiptv.net/blonde.m3u8
GoTo19,http://live.adultiptv.net/russian.m3u8
GoTo20,http://live.adultiptv.net/lesbian.m3u8
GoTo21,http://live.adultiptv.net/bigdick.m3u8
GoTo22,http://live.adultiptv.net/cuckold.m3u8
GoTo23,http://live.adultiptv.net/medium.m3u8
GoTo24,http://live.adultiptv.net/blowjob.m3u8
GoTo25,http://live.adultiptv.net/brunette.m3u8
GoTo26,http://live.adultiptv.net/pornstar.m3u8
GoTo27,http://live.adultiptv.net/livecams.m3u8
GoTo28,http://live.adultiptv.net/hardcore.m3u8
GoTo29,http://live.adultiptv.net/gangbang.m3u8
GoTo30,http://live.adultiptv.net/threesome.m3u8
GoTo31,http://live.adultiptv.net/compilation.m3u8
GoTo32,http://live.adultiptv.net/interracial.m3u8

Venus,http://168.181.122.234:8000/play/a027/index.m3u8
Playboy,http://168.181.122.234:8000/play/a03u/index.m3u8

麻豆台,http://ali.hlspull.yximgs.com/live/e76c9f98784649d3b3bcb44ebc3d619e.flv
经验台,http://ali.hlspull.yximgs.com/live/bcf4fb1f33b79ac293dfb197d248382b.flv
香蕉台,http://ali.hlspull.yximgs.com/live/a90907e3c51113319281a085ee8778ab.flv
彩红E台,http://ali.hlspull.yximgs.com/live/4156a79d1903a1d81a5402cdbb83c92d.flv
潘多拉台,http://ali.hlspull.yximgs.com/live/0a18e4daca7f5cc10c4c953663c59a0c.flv
彩红电影,http://ali.hlspull.yximgs.com/live/c2ee9fdfc30bae2d8b16747ef1f2fc46.flv
松视一台,http://ali.hlspull.yximgs.com/live/dc8e02258d180c6bbc862bc99e0e8ad5.flv
松视二台,http://ali.hlspull.yximgs.com/live/0d50e24b0231188910f13924d38a30fc.flv
松视三台,http://ali.hlspull.yximgs.com/live/5a02d8755935d935f6b41f5152b88782.flv














Asia1,http://49.0.64.124:8005/Asia1


Asia2,http://49.0.64.124:8005/Asia2


XING KONG,http://183.88.224.103:8017/XINGKONG


Phx Chinese Channel,http://49.0.64.124:8005/Phx_Chinese

香蕉2,http://18.svi-studio.com:8880/live/624372101145/418430465490/4.m3u8
精艳台,http://18.svi-studio.com:8880/live/908957700097/132663288386/1.m3u8
潘朵拉,http://18.svi-studio.com:8880/live/624372101145/418430465490/3.m3u8
松視1台,http://18.svi-studio.com:8880/live/584830114073/800309151021/5.m3u8
松視2台,http://18.svi-studio.com:8880/live/917952932058/953281067271/6.m3u8
松視3台,http://18.svi-studio.com:8880/live/271871095922/006886711863/20205.m3u8
欧美成人台（限时推送）
樱花台欧美版,
http://live.redtraffic.xyz:80/russian.m3u8
一本道欧美版,
http://live.redtraffic.xyz:80/bigass.m3u8
松视1欧美版,
http://live.redtraffic.xyz:80/fetish.m3u8
松视2欧美版,
http://live.redtraffic.xyz:80/interracial.m3u8
松视3欧美版,
http://live.redtraffic.xyz:80/bigtits.m3u8
松视4欧美版,
http://live.redtraffic.xyz:80/bigdick.m3u8
潘多拉欧美版,
http://live.redtraffic.xyz:80/pornstar.m3u8
香蕉台欧美版,
http://live.redtraffic.xyz:80/milf.m3u8
频道欧美版,
http://live.redtraffic.xyz:80/threesome.m3u8
惊艳台欧美版,
http://live.redtraffic.xyz:80/cuckold.m3u8
HOT欧美版,
http://live.redtraffic.xyz:80/hardcore.m3u8
粉红台欧美版,
http://live.redtraffic.xyz:80/teen.m3u8
玩美台欧美版,
http://live.redtraffic.xyz:80/pov.m3u8
二本道欧美版,
http://live.redtraffic.xyz:80/blowjob.m3u8
英国,
https://live.adultiptv.net/livecams.m3u8
意达利,
https://live.adultiptv.net/milf.m3u8
美国,
https://live.adultiptv.net/bigdick.m3u8
泰国,
https://live.adultiptv.net/bigtits.m3u8
乌克兰,
https://live.adultiptv.net/fetish.m3u8
俄罗斯,
https://live.adultiptv.net/pornstar.m3u8
德国,
https://live.adultiptv.net/bigass.m3u8
西班牙,
https://live.adultiptv.net/interracial.m3u8
新西兰,
https://live.adultiptv.net/latina.m3u8
埃及,
https://live.adultiptv.net/pov.m3u8
爱尔兰,
https://live.adultiptv.net/blowjob.m3u8
荷兰,
https://live.adultiptv.net/teen.m3u8
缅甸,
https://live.adultiptv.net/hardcore.m3u8
马来西牙,https://live.adultiptv.net/cuckold.m3u8
巴基斯坦,
https://live.adultiptv.net/threesome.m3u8
阿富汗,
https://live.adultiptv.net/russian.m3u8
伊朗,https://live.adultiptv.net/lesbian.m3u8
